timestamp,open,close,min,max,volume,volumeQuote,crypto
2015-11-05T00:00:00.000Z,427.39,403.71,386.25,468.48,1126.22,470573.1250,BTCUSD
2015-11-06T00:00:00.000Z,400.89,389.18,369.05,413.82,907.65,354009.1072,BTCUSD
2015-11-07T00:00:00.000Z,392.22,403.77,373.8,408.31,512.84,203800.675,BTCUSD
2015-11-08T00:00:00.000Z,401.82,391.16,387.64,407.59,122.59,49112.1661,BTCUSD
2015-11-09T00:00:00.000Z,389.89,394.1,370.07,399.99,287.97,111929.919,BTCUSD
2015-11-10T00:00:00.000Z,394.08,349.44,340.36,394.1,385.44,144457.9213,BTCUSD
2015-11-11T00:00:00.000Z,348.82,322.54,313.13,354.88,1036.56,340690.8966,BTCUSD
2015-11-12T00:00:00.000Z,326.22,350.53,318.78,359.24,878.26,299345.5385,BTCUSD
2015-11-13T00:00:00.000Z,350.5,351.04,339.17,357.05,777.97,270275.6478,BTCUSD
2015-11-14T00:00:00.000Z,351.07,347.48,341.41,354.25,424.14,147382.8371,BTCUSD
2015-11-15T00:00:00.000Z,345.98,332.51,329.83,348.15,555.78,188599.1769,BTCUSD
2015-11-16T00:00:00.000Z,331.22,345.23,330.31,347.13,669.62,225182.358,BTCUSD
2015-11-17T00:00:00.000Z,344.19,349.72,343.29,353.1,546.97,191194.7617,BTCUSD
2015-11-18T00:00:00.000Z,350.12,349.3,344.15,351.71,414.2,144232.399,BTCUSD
2015-11-19T00:00:00.000Z,349.33,337.6,335.88,349.97,266.77,92291.6905,BTCUSD
2015-11-20T00:00:00.000Z,336.74,328.33,324.45,337.17,164.26,54493.6378,BTCUSD
2015-11-21T00:00:00.000Z,324.99,334.74,324.99,335.52,19.69,6519.9934,BTCUSD
2015-11-22T00:00:00.000Z,335.21,336.39,327.52,337.62,174.45,58430.4926,BTCUSD
2015-11-23T00:00:00.000Z,336.52,334.2,326.66,337.21,371.76,124504.9743,BTCUSD
2015-11-24T00:00:00.000Z,335.13,330.03,327.02,335.13,241.11,80149.4788,BTCUSD
2015-11-25T00:00:00.000Z,327.32,335,324.5,336.19,76.48,25335.6407,BTCUSD
2015-11-26T00:00:00.000Z,334.05,357.36,333.83,372.15,665.29,236085.676,BTCUSD
2015-11-27T00:00:00.000Z,366.88,370.62,353.25,377,685.34,251895.7316,BTCUSD
2015-11-28T00:00:00.000Z,370.5,368.88,356.25,371.3,423.89,155030.4286,BTCUSD
2015-11-29T00:00:00.000Z,360.83,374.51,359.57,375,454.98,168330.6546,BTCUSD
2015-11-30T00:00:00.000Z,374.22,381.69,373.45,389.99,740.65,284384.7867,BTCUSD
2015-12-01T00:00:00.000Z,389.34,374.22,360.95,389.54,526.03,197863.0741,BTCUSD
2015-12-02T00:00:00.000Z,374.2,367.98,352.12,374.31,546.43,199052.3652,BTCUSD
2015-12-03T00:00:00.000Z,367.84,372.64,360.58,381.41,615.45,228898.7326,BTCUSD
2015-12-04T00:00:00.000Z,372.52,371.3,360.57,372.86,540.33,200182.4983,BTCUSD
2015-12-05T00:00:00.000Z,371.2,389.99,367.65,395.5,486.33,184180.4561,BTCUSD
2015-12-06T00:00:00.000Z,389.74,398.9,389.69,400,485.8,193060.5819,BTCUSD
2015-12-07T00:00:00.000Z,398.73,404.51,392.01,405,574.47,230603.2072,BTCUSD
2015-12-08T00:00:00.000Z,404.3,409.28,397.27,409.48,467.55,188232.6837,BTCUSD
2015-12-09T00:00:00.000Z,410,427.7,410,429.9,758.26,321854.9186,BTCUSD
2015-12-10T00:00:00.000Z,427.9,426,413.2,429.98,332.37,140494.6064,BTCUSD
2015-12-11T00:00:00.000Z,425,450.6,425,464.52,353.64,156347.0241,BTCUSD
2015-12-12T00:00:00.000Z,458,441.41,427.46,480,469.87,207429.8202,BTCUSD
2015-12-13T00:00:00.000Z,442.36,442.76,434.2,451.53,436.45,193758.7368,BTCUSD
2015-12-14T00:00:00.000Z,442.42,448.06,435.02,457.75,409.1,183216.227,BTCUSD
2015-12-15T00:00:00.000Z,448.37,479.4,447.92,479.46,401.45,186845.4434,BTCUSD
2015-12-16T00:00:00.000Z,478.37,463,460,478.37,8.07,3734.8178,BTCUSD
2015-12-17T00:00:00.000Z,463,463,462,474.47,134.76,63284.6147,BTCUSD
2015-12-18T00:00:00.000Z,470.32,468.52,463.01,473.2,214.1,100874.9564,BTCUSD
2015-12-19T00:00:00.000Z,468.6,465.56,463.48,477.77,570.88,269267.0024,BTCUSD
2015-12-20T00:00:00.000Z,465.73,457.15,450,475.87,275.45,129849.8152,BTCUSD
2015-12-21T00:00:00.000Z,450,448.75,436.27,460.05,373.61,168191.284,BTCUSD
2015-12-22T00:00:00.000Z,442.81,448.77,441,457.32,342.84,154542.6898,BTCUSD
2015-12-23T00:00:00.000Z,449.13,458,442.31,458,352.70,158787.9079,BTCUSD
2015-12-24T00:00:00.000Z,458,468.92,457.19,472.89,350.97,163919.4173,BTCUSD
2015-12-25T00:00:00.000Z,468.79,460.56,458.15,469.05,490.44,228821.1267,BTCUSD
2015-12-26T00:00:00.000Z,460.58,430.41,419,469.04,820.74,363788.835,BTCUSD
2015-12-27T00:00:00.000Z,431.67,436.76,417.9,438.46,483.14,207536.2975,BTCUSD
2015-12-28T00:00:00.000Z,436.73,427.41,425.61,442.73,287.73,125315.8019,BTCUSD
2015-12-29T00:00:00.000Z,433.08,438.95,423.6,443.65,437.42,190436.6785,BTCUSD
2015-12-30T00:00:00.000Z,438.9,431.49,428.58,449.49,320.12,141353.262,BTCUSD
2016-01-01T00:00:00.000Z,435.38,439.23,433.79,447.53,337.28,149400.4334,BTCUSD
2016-01-02T00:00:00.000Z,443.59,445.24,435.91,448.69,431.23,190692.5789,BTCUSD
2016-01-03T00:00:00.000Z,445.21,433.62,431.27,445.55,545.34,240756.2876,BTCUSD
2016-01-04T00:00:00.000Z,434.39,438.61,433.57,446.67,584.71,257769.3319,BTCUSD
2016-01-05T00:00:00.000Z,438.79,444.44,437.02,447.5,465.0,206197.7745,BTCUSD
2016-01-06T00:00:00.000Z,443.85,440.15,433.84,444.72,139.99,61816.8198,BTCUSD
2016-01-07T00:00:00.000Z,440.15,462.34,440.15,467.02,265.06,121398.2472,BTCUSD
2016-01-08T00:00:00.000Z,467.15,456.58,451.09,470,91.02,42412.6134,BTCUSD
2016-01-09T00:00:00.000Z,455.53,463.49,453.37,466.68,289.86,133976.2178,BTCUSD
2016-01-10T00:00:00.000Z,463.45,456.32,445.37,463.56,515.03,235275.9716,BTCUSD
2016-01-11T00:00:00.000Z,456.09,461,443.63,462.61,398.6,182041.4027,BTCUSD
2016-01-12T00:00:00.000Z,454.46,460.91,449.45,460.96,186.43,85548.0896,BTCUSD
2016-01-13T00:00:00.000Z,450.78,441.95,430.23,450.78,106.67,47196.6172,BTCUSD
2016-01-14T00:00:00.000Z,440.97,443.95,433.18,447.16,350.38,154620.567,BTCUSD
2016-01-15T00:00:00.000Z,437.52,375.05,366.23,444.18,836.82,345678.0656,BTCUSD
2016-01-16T00:00:00.000Z,375.24,397.11,362.04,401.18,350.89,132541.3076,BTCUSD
2016-01-17T00:00:00.000Z,395.24,385.5,373.93,404.11,362.88,142484.3307,BTCUSD
2016-01-18T00:00:00.000Z,383.34,398.84,377.97,423.14,246.22,96094.4771,BTCUSD
2016-01-19T00:00:00.000Z,395.26,387.6,387.6,400.02,196.54,77864.5767,BTCUSD
2016-01-20T00:00:00.000Z,385,422.09,379.15,422.09,85.46,33243.4801,BTCUSD
2016-01-21T00:00:00.000Z,423.48,424.05,412.09,434.07,187.62,79368.2012,BTCUSD
2016-01-22T00:00:00.000Z,414.67,396.38,380,424.39,458.98,185279.9003,BTCUSD
2016-01-23T00:00:00.000Z,391.77,396.4,382.66,404.5,183.94,72924.9782,BTCUSD
2016-01-24T00:00:00.000Z,399,414.88,391.26,415.02,260.15,106457.4171,BTCUSD
2016-01-25T00:00:00.000Z,414.3,404.76,392.05,414.88,344.43,139846.6561,BTCUSD
2016-01-26T00:00:00.000Z,404.51,403.3,395.01,407.85,47.07,18978.8311,BTCUSD
2016-01-27T00:00:00.000Z,403.01,408.21,396.26,409.74,203.81,82643.1685,BTCUSD
2016-01-28T00:00:00.000Z,408.09,387.5,387.44,409.52,387.26,154107.1514,BTCUSD
2016-01-29T00:00:00.000Z,387.5,385.16,376.42,395.19,292.21,113116.5824,BTCUSD
2016-01-30T00:00:00.000Z,384.75,388.77,381.26,393.2,395.76,153607.253,BTCUSD
2016-01-31T00:00:00.000Z,388.77,383.26,380.67,389.54,411.01,158971.7981,BTCUSD
2016-02-01T00:00:00.000Z,383.26,374.23,371.64,389.33,455.4,174499.7383,BTCUSD
2016-02-02T00:00:00.000Z,384,383.32,382,386,2.79,1070.0763,BTCUSD
2016-02-03T00:00:00.000Z,382.78,380.99,367.5,391.28,535.91,203671.0276,BTCUSD
2016-02-04T00:00:00.000Z,380.93,403.08,370.26,407,604.23,233803.2136,BTCUSD
2016-02-05T00:00:00.000Z,396.02,399.29,390.66,405,238.75,94844.4473,BTCUSD
2016-02-06T00:00:00.000Z,395,384.75,376.11,395,271.02,104717.6016,BTCUSD
2016-02-07T00:00:00.000Z,386.75,386.44,378.79,388.04,184.11,70901.8652,BTCUSD
2016-02-08T00:00:00.000Z,385.81,375.8,372.96,393.37,426.58,163249.3897,BTCUSD
2016-02-09T00:00:00.000Z,382.5,375.66,372.18,390.17,328.43,125288.0291,BTCUSD
2016-02-10T00:00:00.000Z,384.12,391.79,376.99,396.27,386.62,148868.4568,BTCUSD
2016-02-11T00:00:00.000Z,393.22,388.02,374,393.51,712.59,274079.4719,BTCUSD
2016-02-12T00:00:00.000Z,388.05,391.89,377.46,394,304.89,117839.7994,BTCUSD
2016-02-13T00:00:00.000Z,391.89,394,389.41,406.32,624.58,247372.5749,BTCUSD
2016-02-14T00:00:00.000Z,403.42,406.75,393.77,416,599.64,244146.5418,BTCUSD
2016-02-15T00:00:00.000Z,406.76,401.49,393,416.1,614.54,251434.4296,BTCUSD
2016-02-16T00:00:00.000Z,401.5,413.03,395,417.87,355.15,145577.2705,BTCUSD
2016-02-17T00:00:00.000Z,413.03,427.68,412.05,435.19,524.34,221063.7542,BTCUSD
2016-02-18T00:00:00.000Z,427.39,425.14,413.7,433.19,569.78,241290.7322,BTCUSD
2016-02-19T00:00:00.000Z,428.03,426.77,406.77,429.38,465.43,196253.1305,BTCUSD
2016-02-20T00:00:00.000Z,424.33,402.7,401.59,448.86,558.72,243115.6705,BTCUSD
2016-02-21T00:00:00.000Z,403,443.07,393.71,453,359.79,157119.3788,BTCUSD
2016-02-22T00:00:00.000Z,449.66,433.95,387.65,449.66,761.74,322898.1818,BTCUSD
2016-02-23T00:00:00.000Z,434.2,423.4,386.47,447.99,649.21,276110.2323,BTCUSD
2016-02-24T00:00:00.000Z,418.24,409.83,390.01,436,320.57,132387.5984,BTCUSD
2016-02-25T00:00:00.000Z,409.84,423.43,395.91,437,640.83,272117.2388,BTCUSD
2016-02-26T00:00:00.000Z,422.04,434.64,422.04,434.64,1.56,667.2716,BTCUSD
2016-02-27T00:00:00.000Z,435.65,440.93,435.65,440.99,1.77,777.0061,BTCUSD
2016-02-28T00:00:00.000Z,435,435.38,430.67,440,1.72,751.4615,BTCUSD
2016-02-29T00:00:00.000Z,440.91,449.69,439.33,449.69,2.63,1161.8593,BTCUSD
2016-03-01T00:00:00.000Z,449.8,448.88,399.62,449.8,503.91,215860.09,BTCUSD
2016-03-02T00:00:00.000Z,448.92,434.87,400,448.92,763.83,329878.8578,BTCUSD
2016-03-03T00:00:00.000Z,419.77,428,419.75,434.9,5.28,2253.9795,BTCUSD
2016-03-04T00:00:00.000Z,428,415,415,431.77,436.64,186679.625,BTCUSD
2016-03-05T00:00:00.000Z,426.43,422.21,413.32,434.92,11.31,4733.1704,BTCUSD
2016-03-06T00:00:00.000Z,418.04,420.3,417,431.11,1.13,473.6922,BTCUSD
2016-03-07T00:00:00.000Z,412.06,426.01,401.15,426.2,30.4,12663.3618,BTCUSD
2016-03-08T00:00:00.000Z,426.3,422.33,410.64,431.88,1.64,697.7875,BTCUSD
2016-03-09T00:00:00.000Z,425.43,417.02,415.66,427.5,1.38,577.2195,BTCUSD
2016-03-10T00:00:00.000Z,420.01,426.85,420.01,427.47,1.42,603.9738,BTCUSD
2016-03-11T00:00:00.000Z,426.84,426.01,426,428.01,0.78,333.1979,BTCUSD
2016-03-12T00:00:00.000Z,431.59,431.96,431.59,431.98,0.27,116.5945,BTCUSD
2016-03-13T00:00:00.000Z,431.7,428.78,427.41,431.7,1.44,620.5162,BTCUSD
2016-03-14T00:00:00.000Z,428.77,428.58,427.41,428.77,0.46,196.6788,BTCUSD
2016-03-15T00:00:00.000Z,427.42,431.81,427.42,431.81,0.28,120.3617,BTCUSD
2016-03-16T00:00:00.000Z,431.81,434.91,431.81,434.91,1.17,506.7553,BTCUSD
2016-03-17T00:00:00.000Z,434.91,449,429.02,449,3.46,1540.9763,BTCUSD
2016-03-18T00:00:00.000Z,438.36,427,427,439.99,0.74,318.1955,BTCUSD
2016-03-19T00:00:00.000Z,427.01,420.01,420,439.99,0.48,205.5656,BTCUSD
2016-03-20T00:00:00.000Z,420.46,425.01,420.46,425.01,0.02,8.4547,BTCUSD
2016-03-21T00:00:00.000Z,430,430.48,429.19,432.84,25.2,10854.2669,BTCUSD
2016-03-22T00:00:00.000Z,430.48,430.47,426,430.48,6.73,2883.766,BTCUSD
2016-03-23T00:00:00.000Z,422.05,431.69,422.05,431.69,4.71,2016.5739,BTCUSD
2016-03-24T00:00:00.000Z,431.68,424.01,424.01,431.69,1.76,757.8472,BTCUSD
2016-03-25T00:00:00.000Z,430.37,431.65,430.37,431.69,0.19,81.9859,BTCUSD
2016-03-26T00:00:00.000Z,431.67,431.67,431.67,431.67,0.11,47.4837,BTCUSD
2016-03-27T00:00:00.000Z,431.67,431.67,425.02,431.69,2.93,1264.5417,BTCUSD
2016-03-28T00:00:00.000Z,431.68,429.01,429,431.69,0.44,189.104,BTCUSD
2016-03-29T00:00:00.000Z,429.01,429.02,429.01,431.69,0.82,352.3097,BTCUSD
2016-03-30T00:00:00.000Z,429.02,430.49,425.1,431.61,1.06,454.5969,BTCUSD
2016-03-31T00:00:00.000Z,425.1,426,424.36,426,24.18,10262.217,BTCUSD
2016-04-01T00:00:00.000Z,426,426,421.47,426,2.68,1135.2797,BTCUSD
2016-04-02T00:00:00.000Z,430.49,430.98,430.01,431.6,0.27,116.403,BTCUSD
2016-04-03T00:00:00.000Z,430.98,430.28,421.48,430.98,2.28,965.1814,BTCUSD
2016-04-04T00:00:00.000Z,430.28,429.98,421.63,430.28,0.97,412.9516,BTCUSD
2016-04-05T00:00:00.000Z,429.99,430.28,426.85,430.28,0.26,111.7649,BTCUSD
2016-04-06T00:00:00.000Z,426.9,422,421.47,431.27,11.15,4707.9634,BTCUSD
2016-04-07T00:00:00.000Z,421,420.91,419.49,421,5.14,2163.4994,BTCUSD
2016-04-08T00:00:00.000Z,420,419,415,431.43,0.93,392.3281,BTCUSD
2016-04-09T00:00:00.000Z,415.08,415,415,422.29,0.91,378.0072,BTCUSD
2016-04-10T00:00:00.000Z,419.06,421.63,401.15,421.63,0.34,141.4065,BTCUSD
2016-04-11T00:00:00.000Z,426.36,411.01,411.01,426.36,0.04,16.9009,BTCUSD
2016-04-12T00:00:00.000Z,417,424.9,417,429.84,2.79,1186.382,BTCUSD
2016-04-13T00:00:00.000Z,425.67,425.67,425.67,425.67,0.05,21.2835,BTCUSD
2016-04-14T00:00:00.000Z,429.88,425.45,423.38,429.88,0.06,25.6397,BTCUSD
2016-04-15T00:00:00.000Z,425.5,429.89,425.5,429.89,0.29,124.4464,BTCUSD
2016-04-16T00:00:00.000Z,429.88,429.89,423.48,429.89,0.92,393.8957,BTCUSD
2016-04-17T00:00:00.000Z,429.88,429.88,429.87,429.89,0.6,257.9314,BTCUSD
2016-04-18T00:00:00.000Z,429.87,427.98,424.7,429.87,9.8,4162.9852,BTCUSD
2016-04-19T00:00:00.000Z,429.88,424.76,424.74,429.89,0.58,248.7676,BTCUSD
2016-04-20T00:00:00.000Z,429.55,429.89,429.55,429.89,1.63,700.7173,BTCUSD
2016-04-21T00:00:00.000Z,429.89,439.95,429.18,536.21,114.87,56036.7786,BTCUSD
2016-04-22T00:00:00.000Z,453.95,437.5,437.5,453.95,0.03,13.2895,BTCUSD
2016-04-24T00:00:00.000Z,453.94,453.94,453.94,453.94,0.05,22.697,BTCUSD
2016-04-25T00:00:00.000Z,436.21,449.99,436.2,449.99,2.94,1316.9591,BTCUSD
2016-04-26T00:00:00.000Z,449.99,448.09,448.09,450,0.92,413.9608,BTCUSD
2016-04-27T00:00:00.000Z,450,448.09,448.09,450,0.23,103.0798,BTCUSD
2016-04-28T00:00:00.000Z,448.09,453.96,448.01,453.96,0.62,278.2756,BTCUSD
2016-04-29T00:00:00.000Z,448.01,453.96,448.01,453.96,0.07,31.7177,BTCUSD
2016-04-30T00:00:00.000Z,453.96,448.12,448.12,454,0.23,103.8667,BTCUSD
2016-05-01T00:00:00.000Z,454,448.02,448.02,458,11.29,5165.5404,BTCUSD
2016-05-02T00:00:00.000Z,454.69,448,448,457.5,8.05,3658.6987,BTCUSD
2016-05-03T00:00:00.000Z,451.99,454,448,454,12.34,5598.1195,BTCUSD
2016-05-04T00:00:00.000Z,453,452.5,451,455,14.71,6649.72,BTCUSD
2016-05-05T00:00:00.000Z,455,452,451,455,4.8,2167.27,BTCUSD
2016-05-06T00:00:00.000Z,457.5,457.5,453.5,457.5,3.71,1684.0965,BTCUSD
2016-05-07T00:00:00.000Z,449.01,458.9,449.01,458.9,5.07,2284.2076,BTCUSD
2016-05-08T00:00:00.000Z,456.5,458.9,456.5,458.9,6.17,2816.749,BTCUSD
2016-05-09T00:00:00.000Z,457.1,448.11,448.11,458,4.41,2016.8541,BTCUSD
2016-05-10T00:00:00.000Z,458.9,457.6,455.4,458.9,15.52,7083.012,BTCUSD
2016-05-11T00:00:00.000Z,456.15,458.1,456.15,458.1,6.27,2860.158,BTCUSD
2016-05-12T00:00:00.000Z,454,454.5,454,454.5,10.6,4813.45,BTCUSD
2016-05-13T00:00:00.000Z,456,458.5,453.98,458.5,11.62,5300.7869,BTCUSD
2016-05-16T00:00:00.000Z,456,458.15,455.27,458.15,16.86,7722.4067,BTCUSD
2016-05-17T00:00:00.000Z,457.21,453.97,453.51,457.21,12.22,5571.2631,BTCUSD
2016-05-18T00:00:00.000Z,453.51,457.19,452.1,457.65,13.73,6254.0342,BTCUSD
2016-05-19T00:00:00.000Z,451.14,444.08,440.47,455.94,25.9,11635.6059,BTCUSD
2016-05-20T00:00:00.000Z,436.7,440.66,436.7,445.91,24.38,10773.3208,BTCUSD
2016-05-21T00:00:00.000Z,441,441.59,440.01,445.8,26.62,11771.4155,BTCUSD
2016-05-22T00:00:00.000Z,444.55,436.36,436.36,444.55,13.99,6182.5567,BTCUSD
2016-05-23T00:00:00.000Z,439.77,443.97,436.21,443.99,27.66,12191.12,BTCUSD
2016-05-24T00:00:00.000Z,443.97,446.72,441.19,448.58,25.19,11201.468,BTCUSD
2016-05-25T00:00:00.000Z,443.42,446.88,443.42,448.03,21.74,9709.696,BTCUSD
2016-05-26T00:00:00.000Z,447.53,452.54,445.42,452.55,26.67,12014.1531,BTCUSD
2016-05-27T00:00:00.000Z,452.07,470.85,451.78,475,22.86,10722.4076,BTCUSD
2016-05-28T00:00:00.000Z,470.59,520,470.59,520,37.17,18335.0349,BTCUSD
2016-05-29T00:00:00.000Z,515.17,510.7,502.65,540.14,29.57,15329.4137,BTCUSD
2016-05-30T00:00:00.000Z,513.05,529.28,510.92,536.38,26.53,13967.3508,BTCUSD
2016-05-31T00:00:00.000Z,525.07,534.76,518.42,544.99,23.11,12318.9555,BTCUSD
2016-06-01T00:00:00.000Z,529.58,538.94,519.99,544.98,26.04,13897.6148,BTCUSD
2016-06-02T00:00:00.000Z,534.09,539.99,532.03,542.49,22.4,12016.7137,BTCUSD
2016-06-03T00:00:00.000Z,539.99,571.84,533.47,575.99,22.61,12490.2355,BTCUSD
2016-06-04T00:00:00.000Z,565.47,568.86,560.3,586.45,27.24,15618.2485,BTCUSD
2016-06-05T00:00:00.000Z,568.99,572.8,568.99,584.5,22.14,12727.1104,BTCUSD
2016-06-06T00:00:00.000Z,575.99,586.74,572.28,587.87,23.05,13409.2042,BTCUSD
2016-06-07T00:00:00.000Z,587.64,580.15,562.35,589.99,15.95,9264.9749,BTCUSD
2016-06-08T00:00:00.000Z,574.47,581.56,571.27,582.47,12.99,7511.8037,BTCUSD
2016-06-09T00:00:00.000Z,579.6,572.68,571.82,583.36,20.71,11969.0155,BTCUSD
2016-06-10T00:00:00.000Z,573.14,578.54,570.52,579.99,27.9,16077.1669,BTCUSD
2016-06-11T00:00:00.000Z,576.01,599.99,576.01,600.73,31.55,18433.712,BTCUSD
2016-06-12T00:00:00.000Z,599.99,671.91,599.99,684.4,40.38,25506.3116,BTCUSD
2016-06-13T00:00:00.000Z,660.98,706.62,656.5,714.07,39.71,27526.1557,BTCUSD
2016-06-14T00:00:00.000Z,701.08,681.37,662.39,707.37,21.41,14746.4964,BTCUSD
2016-06-15T00:00:00.000Z,687.24,691.42,670,699.43,28.73,19668.5142,BTCUSD
2016-06-16T00:00:00.000Z,692.13,768.59,692.13,774.66,24.86,18443.7291,BTCUSD
2016-06-17T00:00:00.000Z,764.74,743.55,721.57,780.84,34.41,25743.3324,BTCUSD
2016-06-18T00:00:00.000Z,741,755.72,727.05,779.18,24.33,18285.4275,BTCUSD
2016-06-19T00:00:00.000Z,751.97,757.02,714.5,767.6,25.24,19068.1539,BTCUSD
2016-06-20T00:00:00.000Z,764.24,729.73,724.17,765.98,29.23,21637.878,BTCUSD
2016-06-21T00:00:00.000Z,728.24,669.97,630,728.24,19.92,13842.0358,BTCUSD
2016-06-22T00:00:00.000Z,669.99,599.03,588.53,670,17.95,11363.8397,BTCUSD
2016-06-23T00:00:00.000Z,598.14,594.77,551.87,625.15,19.18,11236.9986,BTCUSD
2016-06-24T00:00:00.000Z,595.54,664.6,595.54,669.38,20.24,13144.9431,BTCUSD
2016-06-25T00:00:00.000Z,659.53,663.53,645.08,687.66,27.06,18073.2863,BTCUSD
2016-06-26T00:00:00.000Z,664.82,629.04,611.37,664.82,22.73,14453.3933,BTCUSD
2016-06-27T00:00:00.000Z,628.03,660.99,617.49,660.99,24.22,15481.8089,BTCUSD
2016-06-28T00:00:00.000Z,656.42,642.04,633.34,661.56,20.23,13119.3531,BTCUSD
2016-06-29T00:00:00.000Z,637.6,632.59,621.38,645.66,27.62,17474.1271,BTCUSD
2016-06-30T00:00:00.000Z,632.68,670.67,627.83,674.36,29.44,19390.3516,BTCUSD
2016-07-01T00:00:00.000Z,670.07,672.1,662.6,684.27,21.56,14557.4885,BTCUSD
2016-07-02T00:00:00.000Z,672.09,699.3,672.09,706.81,19,13040.0959,BTCUSD
2016-07-03T00:00:00.000Z,700.9,654.21,646.68,706.33,27.54,18592.8998,BTCUSD
2016-07-04T00:00:00.000Z,656.6,678.39,649.19,684.75,24.39,16386.5059,BTCUSD
2016-07-05T00:00:00.000Z,684.02,671.19,664.81,684.99,22.13,14889.8136,BTCUSD
2016-07-06T00:00:00.000Z,665.52,677.28,665.52,682.2,29.53,19917.5293,BTCUSD
2016-07-07T00:00:00.000Z,677.88,640.87,608.01,678.19,22.06,14220.2162,BTCUSD
2016-07-08T00:00:00.000Z,636.41,666.44,635.13,667.58,24.67,15993.7177,BTCUSD
2016-07-09T00:00:00.000Z,660.22,651.07,630.12,667.01,19.79,12865.7862,BTCUSD
2016-07-10T00:00:00.000Z,650.25,652.74,638.34,653.56,24.94,16137.1639,BTCUSD
2016-07-11T00:00:00.000Z,644.66,645.88,641.5,661.91,21.67,14066.8421,BTCUSD
2016-07-12T00:00:00.000Z,651.82,667.9,644.24,678.18,24.84,16305.2888,BTCUSD
2016-07-13T00:00:00.000Z,666.52,657.83,657.31,667.69,17.15,11378.7686,BTCUSD
2016-07-14T00:00:00.000Z,655.38,662.75,650.01,666.49,27.59,18173.223,BTCUSD
2016-07-15T00:00:00.000Z,663.71,667.53,658.01,668.98,11.57,7684.3739,BTCUSD
2016-07-16T00:00:00.000Z,661.71,658.84,655.25,668.99,25.42,16865.8385,BTCUSD
2016-07-17T00:00:00.000Z,659.71,681.04,659.19,684.33,24.96,16737.8463,BTCUSD
2016-07-18T00:00:00.000Z,676.5,675.71,663.57,681.04,16.38,11070.2845,BTCUSD
2016-07-19T00:00:00.000Z,669.99,676.26,664.54,677.41,21.32,14323.3351,BTCUSD
2016-07-20T00:00:00.000Z,672.21,670.56,660.33,676.26,22.75,15252.8816,BTCUSD
2016-07-21T00:00:00.000Z,671.89,665.98,659.67,671.9,25.39,16885.7044,BTCUSD
2016-07-22T00:00:00.000Z,661.24,657.49,645,667.99,10.86,7213.9941,BTCUSD
2016-07-23T00:00:00.000Z,654.46,655.49,646.54,655.49,19.76,12920.4114,BTCUSD
2016-07-24T00:00:00.000Z,653.2,663.69,652.38,667.42,30.39,19954.8582,BTCUSD
2016-07-25T00:00:00.000Z,657.92,655.09,650.68,664.56,20.99,13773.857,BTCUSD
2016-07-26T00:00:00.000Z,653.05,646.2,643.39,659.05,22.19,14445.1885,BTCUSD
2016-07-27T00:00:00.000Z,646.9,656.91,645.75,661.61,17.27,11270.0917,BTCUSD
2016-07-28T00:00:00.000Z,657.31,657.35,652.51,660.8,22.21,14547.2968,BTCUSD
2016-07-29T00:00:00.000Z,657.35,654.01,652.51,663.78,22.88,15007.4331,BTCUSD
2016-07-30T00:00:00.000Z,654.01,656.99,652.51,659.9,22.01,14431.2203,BTCUSD
2016-07-31T00:00:00.000Z,653.11,626.21,617.39,655.69,19.35,12300.2508,BTCUSD
2016-08-01T00:00:00.000Z,626.02,607.52,606.9,629.18,23.5,14587.4284,BTCUSD
2016-08-02T00:00:00.000Z,608.86,535.83,484.7,615.61,35.95,21148.5793,BTCUSD
2016-08-03T00:00:00.000Z,536.08,561.7,521.51,574.01,30.61,16875.2944,BTCUSD
2016-08-04T00:00:00.000Z,567.71,574.78,561.49,585.05,24.24,13846.3325,BTCUSD
2016-08-05T00:00:00.000Z,575.26,572.31,564.02,580.24,29.09,16618.8745,BTCUSD
2016-08-06T00:00:00.000Z,572.3,591.32,564,593.32,22.31,12791.6202,BTCUSD
2016-08-07T00:00:00.000Z,591.49,590.54,580.41,599.87,18.23,10755.463,BTCUSD
2016-08-08T00:00:00.000Z,589.85,593.08,583.11,595.84,21.9,12904.4273,BTCUSD
2016-08-09T00:00:00.000Z,588.76,586.83,581.26,590.83,25.97,15222.7087,BTCUSD
2016-08-10T00:00:00.000Z,580.2,590.78,580.18,600.25,25.48,15101.3768,BTCUSD
2016-08-11T00:00:00.000Z,589.8,585.01,584.99,596.35,17.99,10647.0219,BTCUSD
2016-08-12T00:00:00.000Z,587.27,583.83,578.92,593.65,34.88,20459.1651,BTCUSD
2016-08-13T00:00:00.000Z,583.48,585.93,580.17,591,20.74,12149.541,BTCUSD
2016-08-14T00:00:00.000Z,582.03,570.28,564,586.85,24.84,14299.8555,BTCUSD
2016-08-15T00:00:00.000Z,570.47,568.59,556.45,575.3,22.84,12942.2595,BTCUSD
2016-08-16T00:00:00.000Z,562.03,572.64,560.33,582.29,21.91,12519.9501,BTCUSD
2016-08-17T00:00:00.000Z,572.29,572.44,563.94,581.92,25.26,14470.079,BTCUSD
2016-08-18T00:00:00.000Z,569.14,568.04,568.01,578.74,32.34,18514.5143,BTCUSD
2016-08-19T00:00:00.000Z,568.64,573.77,568.01,584.94,33.92,19476.1782,BTCUSD
